Order_ID,Customer_ID,Restaurant_ID,Order_Date,Order_Time,Items,Total_Amount,Status
ORD05244,CUST017,REST019,2023-07-05,15:14:00,Burger,93.68,Delivered
ORD05245,CUST021,REST019,2023-07-05,17:27:00,Burger,57.04,Delivered
ORD05246,CUST017,REST017,2023-07-05,17:54:00,Biryani,97.95,Not Delivered
ORD05247,CUST002,REST015,2023-07-05,18:07:00,Pizza,20.23,Delivered
ORD05248,CUST023,REST016,2023-07-05,18:19:00,Noodles,83.53,Delivered
ORD05249,CUST014,REST024,2023-07-05,18:58:00,Noodles,31.16,Delivered
ORD05250,CUST008,REST014,2023-07-05,19:36:00,Pizza,79.21,Not Delivered
ORD05251,CUST004,REST003,2023-07-05,19:50:00,Biryani,16.88,Delivered
ORD05252,CUST020,REST002,2023-07-05,20:48:00,Pizza,81.28,Delivered
ORD05253,CUST019,REST016,2023-07-05,21:56:00,Salad,54.78,Delivered
ORD05254,CUST022,REST009,2023-07-06,00:06:00,Noodles,83.67,Not Delivered
ORD05255,CUST013,REST021,2023-07-06,00:58:00,Burger,79.58,Not Delivered
ORD05256,CUST011,REST018,2023-07-06,02:19:00,Burger,84.77,Not Delivered
ORD05257,CUST006,REST019,2023-07-06,02:59:00,Pasta,78.49,Delivered
ORD05258,CUST008,REST016,2023-07-06,04:10:00,Salad,19.72,Not Delivered
ORD05259,CUST001,REST022,2023-07-06,06:38:00,Sushi,20.24,Not Delivered
ORD05260,CUST003,REST010,2023-07-06,06:38:00,Salad,33.04,Not Delivered
ORD05261,CUST011,REST002,2023-07-06,06:56:00,Sushi,71.44,Delivered
ORD05262,CUST019,REST018,2023-07-06,07:10:00,Tacos,11.52,Not Delivered
ORD05263,CUST008,REST024,2023-07-06,08:13:00,Burger,61.65,Not Delivered
ORD05264,CUST003,REST019,2023-07-06,09:30:00,Salad,88.67,Not Delivered
ORD05265,CUST006,REST012,2023-07-06,09:41:00,Pasta,97.8,Delivered
ORD05266,CUST016,REST020,2023-07-06,09:53:00,Tacos,96.47,Not Delivered
ORD05267,CUST018,REST004,2023-07-06,10:37:00,Salad,48.28,Delivered
ORD05268,CUST006,REST015,2023-07-06,10:48:00,Salad,39.9,Delivered
ORD05269,CUST005,REST009,2023-07-06,11:53:00,Biryani,56.74,Delivered
ORD05270,CUST015,REST020,2023-07-06,12:25:00,Biryani,70.19,Delivered
ORD05271,CUST007,REST008,2023-07-06,13:31:00,Sushi,82.26,Delivered
ORD05272,CUST011,REST005,2023-07-06,15:07:00,Pasta,31.95,Not Delivered
ORD05273,CUST005,REST022,2023-07-06,15:34:00,Biryani,60.43,Not Delivered
ORD05274,CUST009,REST019,2023-07-06,15:40:00,Sushi,97.14,Not Delivered
ORD05275,CUST007,REST016,2023-07-06,16:03:00,Burger,79.12,Delivered
ORD05276,CUST001,REST007,2023-07-06,16:05:00,Burger,46.16,Not Delivered
ORD05277,CUST012,REST016,2023-07-06,16:17:00,Biryani,62.42,Not Delivered
ORD05278,CUST011,REST014,2023-07-06,20:14:00,Sushi,6.35,Not Delivered
ORD05279,CUST006,REST011,2023-07-06,20:44:00,Salad,22.89,Not Delivered
ORD05280,CUST015,REST018,2023-07-06,23:52:00,Noodles,55.91,Not Delivered
ORD05281,CUST023,REST001,2023-07-07,01:08:00,Tacos,17.43,Delivered
ORD05282,CUST018,REST018,2023-07-07,02:41:00,Pizza,38,Delivered
ORD05283,CUST014,REST002,2023-07-07,02:41:00,Sushi,23.34,Not Delivered
ORD05284,CUST014,REST003,2023-07-07,02:44:00,Burger,85.66,Not Delivered
ORD05285,CUST008,REST015,2023-07-07,02:55:00,Pasta,17.61,Not Delivered
ORD05286,CUST021,REST005,2023-07-07,05:38:00,Pasta,29.02,Delivered
ORD05287,CUST015,REST018,2023-07-07,05:56:00,Salad,92.49,Delivered
ORD05288,CUST009,REST004,2023-07-07,07:11:00,Burger,31.32,Not Delivered
ORD05289,CUST005,REST010,2023-07-07,09:34:00,Sushi,5.06,Delivered
ORD05290,CUST002,REST009,2023-07-07,10:18:00,Burger,31.46,Not Delivered
ORD05291,CUST025,REST004,2023-07-07,11:33:00,Sushi,37.26,Not Delivered
ORD05292,CUST023,REST017,2023-07-07,12:10:00,Biryani,5.76,Not Delivered
ORD05293,CUST012,REST022,2023-07-07,13:17:00,Salad,99.87,Delivered
ORD05294,CUST008,REST012,2023-07-07,14:25:00,Salad,63.79,Delivered
ORD05295,CUST003,REST009,2023-07-07,14:53:00,Pasta,52.73,Delivered
ORD05296,CUST013,REST003,2023-07-07,14:57:00,Tacos,90.74,Delivered
ORD05297,CUST002,REST013,2023-07-07,15:11:00,Sushi,42.22,Delivered
ORD05298,CUST003,REST025,2023-07-07,17:39:00,Tacos,68.03,Not Delivered
ORD05299,CUST025,REST006,2023-07-07,21:30:00,Noodles,37.69,Delivered
ORD05300,CUST017,REST019,2023-07-07,21:32:00,Tacos,84.89,Not Delivered
ORD05301,CUST002,REST024,2023-07-07,21:57:00,Sushi,78.13,Delivered
ORD05302,CUST008,REST009,2023-07-07,22:04:00,Noodles,84.62,Not Delivered
ORD05303,CUST014,REST007,2023-07-07,22:09:00,Burger,24.4,Not Delivered
ORD05304,CUST009,REST003,2023-07-07,22:27:00,Biryani,12.01,Not Delivered
ORD05305,CUST011,REST006,2023-07-07,23:04:00,Pasta,79.28,Delivered
ORD05306,CUST012,REST019,2023-07-07,23:32:00,Biryani,24.69,Not Delivered
ORD05307,CUST009,REST015,2023-07-08,02:07:00,Sushi,84.46,Not Delivered
ORD05308,CUST003,REST014,2023-07-08,07:12:00,Salad,70.55,Not Delivered
ORD05309,CUST018,REST005,2023-07-08,07:50:00,Pasta,92.75,Not Delivered
ORD05310,CUST003,REST002,2023-07-08,07:59:00,Noodles,53.42,Not Delivered
ORD05311,CUST022,REST002,2023-07-08,08:13:00,Tacos,87.62,Not Delivered
ORD05312,CUST019,REST018,2023-07-08,10:32:00,Pizza,32.79,Not Delivered
ORD05313,CUST012,REST008,2023-07-08,10:53:00,Pizza,54.85,Not Delivered
ORD05314,CUST007,REST001,2023-07-08,11:08:00,Tacos,87.38,Not Delivered
ORD05315,CUST006,REST025,2023-07-08,12:25:00,Tacos,73.06,Delivered
ORD05316,CUST025,REST004,2023-07-08,13:25:00,Pizza,29.41,Not Delivered
ORD05317,CUST021,REST004,2023-07-08,13:57:00,Salad,73.5,Delivered
ORD05318,CUST022,REST003,2023-07-08,14:43:00,Pasta,44.55,Delivered
ORD05319,CUST002,REST001,2023-07-08,15:10:00,Sushi,73.23,Delivered
ORD05320,CUST011,REST017,2023-07-08,15:54:00,Noodles,38.63,Not Delivered
ORD05321,CUST008,REST002,2023-07-08,16:38:00,Salad,56,Not Delivered
ORD05322,CUST025,REST010,2023-07-08,16:48:00,Noodles,44.98,Not Delivered
ORD05323,CUST001,REST009,2023-07-08,19:25:00,Noodles,58.1,Not Delivered
ORD05324,CUST016,REST024,2023-07-08,19:35:00,Salad,82.26,Delivered
ORD05325,CUST010,REST015,2023-07-08,21:06:00,Tacos,49.53,Not Delivered
ORD05326,CUST003,REST011,2023-07-08,21:58:00,Noodles,73.42,Delivered
ORD05327,CUST021,REST010,2023-07-08,22:12:00,Pizza,33.39,Delivered
ORD05328,CUST007,REST005,2023-07-09,00:36:00,Salad,6.02,Delivered
ORD05329,CUST022,REST005,2023-07-09,01:56:00,Pasta,85.69,Not Delivered
ORD05330,CUST022,REST024,2023-07-09,02:08:00,Salad,44.54,Delivered
ORD05331,CUST017,REST002,2023-07-09,02:58:00,Pizza,28.29,Not Delivered
ORD05332,CUST008,REST016,2023-07-09,03:15:00,Biryani,11.13,Not Delivered
ORD05333,CUST021,REST009,2023-07-09,04:36:00,Pizza,75.13,Delivered
ORD05334,CUST013,REST011,2023-07-09,06:10:00,Pizza,44.9,Delivered
ORD05335,CUST023,REST004,2023-07-09,06:15:00,Tacos,85.09,Delivered
ORD05336,CUST010,REST012,2023-07-09,07:10:00,Sushi,66.94,Not Delivered
ORD05337,CUST005,REST016,2023-07-09,07:13:00,Tacos,71.44,Not Delivered
ORD05338,CUST004,REST009,2023-07-09,07:24:00,Noodles,45.07,Delivered
ORD05339,CUST024,REST011,2023-07-09,07:33:00,Burger,48.99,Not Delivered
ORD05340,CUST007,REST023,2023-07-09,08:40:00,Burger,83.41,Delivered
ORD05341,CUST020,REST014,2023-07-09,08:41:00,Pasta,6.74,Not Delivered
ORD05342,CUST019,REST025,2023-07-09,10:11:00,Pasta,27.9,Not Delivered
ORD05343,CUST020,REST003,2023-07-09,10:52:00,Pasta,20.16,Not Delivered
ORD05344,CUST016,REST013,2023-07-09,10:54:00,Burger,16.53,Not Delivered
ORD05345,CUST013,REST004,2023-07-09,12:47:00,Pizza,60.48,Delivered
ORD05346,CUST004,REST009,2023-07-09,12:59:00,Pizza,54.41,Not Delivered
ORD05347,CUST017,REST007,2023-07-09,14:15:00,Noodles,95.29,Not Delivered
ORD05348,CUST009,REST019,2023-07-09,15:05:00,Sushi,68.97,Not Delivered
ORD05349,CUST007,REST005,2023-07-09,15:10:00,Noodles,19.91,Delivered
ORD05350,CUST022,REST008,2023-07-09,16:49:00,Pizza,9.32,Not Delivered
ORD05351,CUST017,REST025,2023-07-09,17:31:00,Burger,54.79,Delivered
ORD05352,CUST025,REST018,2023-07-09,17:40:00,Pizza,19.36,Delivered
ORD05353,CUST012,REST013,2023-07-09,17:44:00,Sushi,29.87,Not Delivered
ORD05354,CUST024,REST001,2023-07-09,18:33:00,Sushi,97.99,Delivered
ORD05355,CUST016,REST021,2023-07-09,18:41:00,Pasta,70.74,Not Delivered
ORD05356,CUST013,REST020,2023-07-09,21:35:00,Burger,82.1,Not Delivered
ORD05357,CUST017,REST024,2023-07-09,21:56:00,Noodles,37.76,Not Delivered
ORD05358,CUST012,REST006,2023-07-09,22:29:00,Sushi,64.7,Not Delivered
ORD05359,CUST020,REST021,2023-07-09,22:55:00,Biryani,29.49,Not Delivered
ORD05360,CUST015,REST017,2023-07-09,23:14:00,Burger,45.27,Not Delivered
ORD05361,CUST003,REST020,2023-07-09,23:54:00,Salad,47.12,Delivered
ORD05362,CUST025,REST019,2023-07-10,00:04:00,Salad,16.78,Not Delivered
ORD05363,CUST021,REST019,2023-07-10,00:16:00,Tacos,77.89,Delivered
ORD05364,CUST007,REST013,2023-07-10,02:17:00,Pasta,78.35,Not Delivered
ORD05365,CUST010,REST003,2023-07-10,03:37:00,Sushi,19.22,Delivered
ORD05366,CUST025,REST025,2023-07-10,03:43:00,Tacos,25.15,Not Delivered
ORD05367,CUST023,REST009,2023-07-10,04:23:00,Noodles,69.5,Not Delivered
ORD05368,CUST010,REST006,2023-07-10,04:42:00,Biryani,30.66,Delivered
ORD05369,CUST005,REST014,2023-07-10,04:44:00,Burger,91.84,Delivered
ORD05370,CUST004,REST017,2023-07-10,04:56:00,Noodles,38.13,Not Delivered
ORD05371,CUST018,REST002,2023-07-10,07:58:00,Biryani,35.53,Not Delivered
ORD05372,CUST003,REST018,2023-07-10,08:15:00,Biryani,83.98,Not Delivered
ORD05373,CUST004,REST022,2023-07-10,08:29:00,Burger,52.83,Not Delivered
ORD05374,CUST020,REST024,2023-07-10,11:35:00,Pasta,57.28,Delivered
ORD05375,CUST015,REST022,2023-07-10,12:41:00,Sushi,20.68,Delivered
ORD05376,CUST002,REST013,2023-07-10,13:05:00,Sushi,89.75,Delivered
ORD05377,CUST018,REST001,2023-07-10,13:32:00,Noodles,17.81,Delivered
ORD05378,CUST016,REST011,2023-07-10,14:21:00,Sushi,58.88,Not Delivered
ORD05379,CUST021,REST021,2023-07-10,14:59:00,Pizza,53.78,Not Delivered
ORD05380,CUST007,REST023,2023-07-10,15:47:00,Salad,7.15,Delivered
ORD05381,CUST009,REST018,2023-07-10,18:35:00,Tacos,74.21,Not Delivered
ORD05382,CUST007,REST025,2023-07-10,18:48:00,Burger,83.06,Delivered
ORD05383,CUST024,REST011,2023-07-10,19:18:00,Salad,53.42,Not Delivered
ORD05384,CUST009,REST010,2023-07-10,19:42:00,Pasta,92.76,Delivered
ORD05385,CUST014,REST008,2023-07-10,19:51:00,Pasta,52.04,Not Delivered
ORD05386,CUST006,REST013,2023-07-10,20:41:00,Pizza,51.41,Delivered
ORD05387,CUST014,REST001,2023-07-10,20:48:00,Biryani,60.5,Not Delivered
ORD05388,CUST024,REST007,2023-07-10,20:54:00,Burger,58.13,Delivered
ORD05389,CUST015,REST014,2023-07-10,21:12:00,Sushi,13.53,Not Delivered
ORD05390,CUST008,REST012,2023-07-10,21:33:00,Tacos,45.52,Not Delivered
ORD05391,CUST022,REST022,2023-07-10,22:00:00,Tacos,49.72,Delivered
ORD05392,CUST008,REST010,2023-07-10,23:39:00,Pizza,15.9,Delivered
ORD05393,CUST021,REST019,2023-07-11,01:37:00,Salad,60.63,Not Delivered
ORD05394,CUST001,REST016,2023-07-11,02:10:00,Salad,54.56,Delivered
ORD05395,CUST023,REST002,2023-07-11,04:12:00,Tacos,9.25,Delivered
ORD05396,CUST008,REST007,2023-07-11,05:27:00,Noodles,28.08,Not Delivered
ORD05397,CUST008,REST013,2023-07-11,07:37:00,Biryani,28.44,Not Delivered
ORD05398,CUST018,REST024,2023-07-11,08:21:00,Tacos,76.19,Delivered
ORD05399,CUST023,REST010,2023-07-11,08:38:00,Sushi,46.17,Not Delivered
ORD05400,CUST019,REST010,2023-07-11,08:51:00,Noodles,89.32,Not Delivered
ORD05401,CUST024,REST011,2023-07-11,09:11:00,Pizza,88.66,Not Delivered
ORD05402,CUST020,REST012,2023-07-11,10:12:00,Biryani,14.84,Not Delivered
ORD05403,CUST016,REST007,2023-07-11,10:19:00,Pizza,77.87,Not Delivered
ORD05404,CUST017,REST012,2023-07-11,11:02:00,Pasta,85.25,Not Delivered
ORD05405,CUST023,REST021,2023-07-11,11:08:00,Tacos,13.71,Not Delivered
ORD05406,CUST022,REST009,2023-07-11,12:34:00,Salad,19.16,Delivered
ORD05407,CUST010,REST015,2023-07-11,12:35:00,Burger,43.37,Delivered
ORD05408,CUST017,REST021,2023-07-11,12:39:00,Pasta,51.77,Not Delivered
ORD05409,CUST023,REST018,2023-07-11,13:19:00,Pizza,87.83,Delivered
ORD05410,CUST012,REST025,2023-07-11,15:33:00,Sushi,55.19,Delivered
ORD05411,CUST015,REST003,2023-07-11,16:11:00,Salad,29.36,Not Delivered
ORD05412,CUST016,REST016,2023-07-11,16:15:00,Pizza,49.35,Not Delivered
ORD05413,CUST013,REST017,2023-07-11,19:17:00,Pasta,20.75,Delivered
ORD05414,CUST017,REST007,2023-07-11,19:48:00,Salad,54.29,Delivered
ORD05415,CUST002,REST008,2023-07-11,20:09:00,Pizza,38.57,Delivered
ORD05416,CUST004,REST023,2023-07-11,20:23:00,Sushi,59.14,Delivered
ORD05417,CUST008,REST001,2023-07-11,22:08:00,Noodles,57.1,Delivered
ORD05418,CUST011,REST010,2023-07-11,23:23:00,Tacos,58.66,Not Delivered
ORD05419,CUST004,REST005,2023-07-12,02:21:00,Tacos,26.81,Not Delivered
ORD05420,CUST014,REST016,2023-07-12,03:27:00,Biryani,73.59,Not Delivered
ORD05421,CUST004,REST011,2023-07-12,04:52:00,Noodles,15.96,Delivered
ORD05422,CUST007,REST018,2023-07-12,05:53:00,Sushi,39.26,Not Delivered
ORD05423,CUST014,REST022,2023-07-12,05:56:00,Pasta,99.04,Delivered
ORD05424,CUST014,REST009,2023-07-12,08:55:00,Pasta,65.11,Delivered
ORD05425,CUST004,REST025,2023-07-12,12:53:00,Pizza,5.39,Delivered
ORD05426,CUST022,REST012,2023-07-12,12:54:00,Pizza,8.25,Delivered
ORD05427,CUST021,REST024,2023-07-12,14:06:00,Sushi,83.37,Delivered
ORD05428,CUST012,REST009,2023-07-12,14:18:00,Pizza,26.28,Not Delivered
ORD05429,CUST014,REST010,2023-07-12,14:35:00,Biryani,95.98,Not Delivered
ORD05430,CUST004,REST020,2023-07-12,15:03:00,Biryani,53.11,Not Delivered
ORD05431,CUST005,REST020,2023-07-12,15:17:00,Pasta,8.38,Not Delivered
ORD05432,CUST007,REST013,2023-07-12,15:32:00,Noodles,76.39,Not Delivered
ORD05433,CUST020,REST011,2023-07-12,15:47:00,Salad,43.53,Delivered
ORD05434,CUST001,REST024,2023-07-12,16:53:00,Burger,46.07,Not Delivered
ORD05435,CUST011,REST007,2023-07-12,17:31:00,Sushi,41.32,Not Delivered
ORD05436,CUST006,REST013,2023-07-12,17:48:00,Burger,88.31,Not Delivered
ORD05437,CUST015,REST016,2023-07-12,18:18:00,Burger,92.35,Delivered
ORD05438,CUST024,REST004,2023-07-12,18:25:00,Biryani,53.98,Delivered
ORD05439,CUST018,REST011,2023-07-12,18:50:00,Salad,52.82,Not Delivered
ORD05440,CUST014,REST021,2023-07-12,19:09:00,Burger,45.8,Not Delivered
ORD05441,CUST006,REST022,2023-07-12,19:21:00,Biryani,58.65,Delivered
ORD05442,CUST013,REST008,2023-07-12,19:22:00,Biryani,25.45,Not Delivered
ORD05443,CUST006,REST010,2023-07-12,21:29:00,Pizza,38.96,Delivered
ORD05444,CUST003,REST006,2023-07-12,21:31:00,Burger,15.27,Delivered
ORD05445,CUST001,REST008,2023-07-12,21:45:00,Sushi,96.9,Delivered
ORD05446,CUST013,REST016,2023-07-12,22:57:00,Pizza,11.69,Not Delivered
ORD05447,CUST012,REST004,2023-07-13,00:26:00,Pizza,34.49,Delivered
ORD05448,CUST019,REST002,2023-07-13,00:49:00,Sushi,25.68,Delivered
ORD05449,CUST006,REST019,2023-07-13,02:44:00,Pasta,26.2,Delivered
ORD05450,CUST004,REST014,2023-07-13,03:16:00,Salad,10.37,Not Delivered
ORD05451,CUST008,REST006,2023-07-13,05:05:00,Pasta,38.76,Not Delivered
ORD05452,CUST005,REST022,2023-07-13,05:46:00,Sushi,5.66,Not Delivered
ORD05453,CUST017,REST003,2023-07-13,06:35:00,Pasta,70.43,Not Delivered
ORD05454,CUST007,REST006,2023-07-13,07:20:00,Noodles,28.14,Not Delivered
ORD05455,CUST017,REST020,2023-07-13,07:35:00,Tacos,84.4,Not Delivered
ORD05456,CUST007,REST007,2023-07-13,07:48:00,Burger,37.48,Delivered
ORD05457,CUST023,REST025,2023-07-13,08:10:00,Pasta,90.99,Delivered
ORD05458,CUST016,REST010,2023-07-13,08:11:00,Sushi,41.01,Delivered
ORD05459,CUST002,REST020,2023-07-13,09:40:00,Burger,44.75,Not Delivered
ORD05460,CUST003,REST002,2023-07-13,10:12:00,Burger,33.37,Delivered
ORD05461,CUST017,REST016,2023-07-13,11:55:00,Burger,29.28,Delivered
ORD05462,CUST022,REST017,2023-07-13,15:10:00,Salad,25.37,Not Delivered
ORD05463,CUST017,REST001,2023-07-13,16:45:00,Noodles,85.7,Not Delivered
ORD05464,CUST016,REST008,2023-07-13,16:49:00,Sushi,41.83,Not Delivered
ORD05465,CUST015,REST003,2023-07-13,17:15:00,Salad,55.65,Not Delivered
ORD05466,CUST012,REST023,2023-07-13,18:16:00,Salad,45.5,Delivered
ORD05467,CUST013,REST017,2023-07-13,19:11:00,Noodles,34.77,Delivered
ORD05468,CUST016,REST023,2023-07-13,19:29:00,Pasta,97.92,Delivered
ORD05469,CUST020,REST005,2023-07-13,19:35:00,Pasta,87.1,Delivered
ORD05470,CUST011,REST016,2023-07-13,19:54:00,Sushi,9.63,Delivered
ORD05471,CUST019,REST008,2023-07-13,21:16:00,Sushi,32.72,Delivered
ORD05472,CUST002,REST025,2023-07-13,23:27:00,Biryani,37.81,Not Delivered
ORD05473,CUST017,REST013,2023-07-13,23:27:00,Tacos,39.15,Not Delivered
ORD05474,CUST006,REST020,2023-07-13,23:33:00,Salad,10.8,Delivered
ORD05475,CUST020,REST006,2023-07-14,00:16:00,Pasta,22.54,Not Delivered
ORD05476,CUST021,REST022,2023-07-14,01:31:00,Pasta,5.01,Delivered
ORD05477,CUST001,REST024,2023-07-14,02:44:00,Burger,82.84,Not Delivered
ORD05478,CUST025,REST015,2023-07-14,05:22:00,Salad,49.8,Delivered
ORD05479,CUST007,REST015,2023-07-14,05:25:00,Pizza,62.49,Delivered
ORD05480,CUST009,REST022,2023-07-14,05:38:00,Pizza,63.79,Not Delivered
ORD05481,CUST019,REST024,2023-07-14,06:31:00,Pizza,86.23,Delivered
ORD05482,CUST016,REST022,2023-07-14,06:43:00,Pasta,60.45,Delivered
ORD05483,CUST025,REST003,2023-07-14,06:45:00,Salad,81.22,Not Delivered
ORD05484,CUST019,REST002,2023-07-14,07:07:00,Pasta,22.06,Delivered
ORD05485,CUST016,REST016,2023-07-14,10:03:00,Sushi,5.58,Delivered
ORD05486,CUST009,REST019,2023-07-14,10:34:00,Pizza,44.33,Not Delivered
ORD05487,CUST017,REST015,2023-07-14,11:13:00,Pasta,95.44,Not Delivered
ORD05488,CUST023,REST011,2023-07-14,12:09:00,Noodles,67.28,Not Delivered
ORD05489,CUST024,REST016,2023-07-14,12:12:00,Salad,83.54,Delivered
ORD05490,CUST023,REST021,2023-07-14,12:55:00,Tacos,49.45,Delivered
ORD05491,CUST003,REST015,2023-07-14,13:00:00,Noodles,66.51,Not Delivered
ORD05492,CUST016,REST013,2023-07-14,14:41:00,Pasta,35.07,Delivered
ORD05493,CUST008,REST003,2023-07-14,14:44:00,Burger,90.52,Not Delivered
ORD05494,CUST016,REST007,2023-07-14,14:54:00,Pasta,44.38,Not Delivered
ORD05495,CUST023,REST023,2023-07-14,17:42:00,Sushi,31.68,Not Delivered
ORD05496,CUST014,REST021,2023-07-14,17:53:00,Tacos,9.98,Delivered
ORD05497,CUST003,REST024,2023-07-14,18:51:00,Burger,27.16,Delivered
ORD05498,CUST010,REST025,2023-07-14,18:54:00,Sushi,26.61,Delivered
ORD05499,CUST005,REST001,2023-07-14,21:48:00,Salad,43.88,Delivered
ORD05500,CUST009,REST012,2023-07-14,23:44:00,Tacos,86.46,Delivered
ORD05501,CUST003,REST005,2023-07-15,00:05:00,Biryani,41.91,Not Delivered
ORD05502,CUST019,REST015,2023-07-15,00:31:00,Tacos,8.99,Delivered
ORD05503,CUST023,REST022,2023-07-15,00:36:00,Tacos,5.91,Delivered
ORD05504,CUST023,REST025,2023-07-15,00:54:00,Salad,99.23,Delivered
ORD05505,CUST008,REST019,2023-07-15,01:03:00,Pizza,5.76,Not Delivered
ORD05506,CUST008,REST025,2023-07-15,02:03:00,Tacos,59.06,Delivered
ORD05507,CUST010,REST013,2023-07-15,02:16:00,Tacos,18.88,Not Delivered
ORD05508,CUST014,REST021,2023-07-15,03:24:00,Sushi,69.55,Not Delivered
ORD05509,CUST013,REST016,2023-07-15,04:09:00,Noodles,50.61,Delivered
ORD05510,CUST021,REST006,2023-07-15,08:16:00,Noodles,34.77,Delivered
ORD05511,CUST014,REST020,2023-07-15,08:45:00,Sushi,41.73,Not Delivered
ORD05512,CUST018,REST024,2023-07-15,08:54:00,Pasta,25.37,Not Delivered
ORD05513,CUST016,REST019,2023-07-15,09:06:00,Biryani,19.72,Delivered
ORD05514,CUST003,REST004,2023-07-15,09:54:00,Salad,83,Not Delivered
ORD05515,CUST008,REST012,2023-07-15,10:20:00,Biryani,18.21,Delivered
ORD05516,CUST021,REST017,2023-07-15,10:32:00,Pasta,12.16,Not Delivered
ORD05517,CUST021,REST022,2023-07-15,10:57:00,Salad,31.83,Not Delivered
ORD05518,CUST022,REST006,2023-07-15,10:59:00,Pizza,29.32,Not Delivered
ORD05519,CUST002,REST019,2023-07-15,12:01:00,Noodles,52.55,Not Delivered
ORD05520,CUST003,REST012,2023-07-15,12:05:00,Burger,71.47,Delivered
ORD05521,CUST014,REST002,2023-07-15,12:43:00,Biryani,64.69,Delivered
ORD05522,CUST002,REST013,2023-07-15,16:02:00,Biryani,45.81,Delivered
ORD05523,CUST023,REST003,2023-07-15,16:20:00,Noodles,70.84,Not Delivered
ORD05524,CUST013,REST002,2023-07-15,16:29:00,Burger,98.06,Delivered
ORD05525,CUST017,REST024,2023-07-15,17:33:00,Sushi,19.91,Delivered
ORD05526,CUST002,REST023,2023-07-15,17:52:00,Sushi,65.99,Delivered
ORD05527,CUST004,REST011,2023-07-15,18:59:00,Burger,83.64,Delivered
ORD05528,CUST007,REST006,2023-07-15,21:41:00,Salad,88.85,Delivered
ORD05529,CUST020,REST004,2023-07-15,21:45:00,Biryani,71.75,Not Delivered
ORD05530,CUST003,REST005,2023-07-15,23:42:00,Burger,19.97,Not Delivered
ORD05531,CUST017,REST017,2023-07-16,00:02:00,Burger,65.42,Delivered
ORD05532,CUST003,REST013,2023-07-16,00:42:00,Burger,6.52,Not Delivered
ORD05533,CUST010,REST017,2023-07-16,02:07:00,Burger,60.17,Not Delivered
ORD05534,CUST022,REST014,2023-07-16,03:07:00,Salad,11.42,Not Delivered
ORD05535,CUST017,REST008,2023-07-16,03:07:00,Tacos,50.7,Not Delivered
ORD05536,CUST010,REST012,2023-07-16,03:18:00,Pasta,34.78,Delivered
ORD05537,CUST005,REST017,2023-07-16,03:19:00,Pizza,15.24,Not Delivered
ORD05538,CUST003,REST002,2023-07-16,05:41:00,Salad,25.97,Delivered
ORD05539,CUST019,REST018,2023-07-16,06:12:00,Pasta,58.79,Not Delivered
ORD05540,CUST011,REST017,2023-07-16,06:14:00,Tacos,89.73,Delivered
ORD05541,CUST009,REST004,2023-07-16,07:11:00,Salad,26.26,Delivered
ORD05542,CUST002,REST022,2023-07-16,08:54:00,Biryani,63.87,Not Delivered
ORD05543,CUST012,REST003,2023-07-16,08:58:00,Noodles,28.12,Delivered
ORD05544,CUST002,REST008,2023-07-16,10:00:00,Sushi,16.82,Not Delivered
ORD05545,CUST018,REST021,2023-07-16,10:28:00,Sushi,56.43,Delivered
ORD05546,CUST002,REST001,2023-07-16,11:00:00,Sushi,80.77,Delivered
ORD05547,CUST013,REST005,2023-07-16,11:01:00,Sushi,11.97,Delivered
ORD05548,CUST007,REST006,2023-07-16,11:09:00,Tacos,85.46,Not Delivered
ORD05549,CUST017,REST004,2023-07-16,11:38:00,Tacos,59.74,Delivered
ORD05550,CUST020,REST021,2023-07-16,12:35:00,Biryani,29.72,Delivered
ORD05551,CUST019,REST016,2023-07-16,14:02:00,Biryani,54.34,Not Delivered
ORD05552,CUST011,REST010,2023-07-16,14:48:00,Salad,6.99,Delivered
ORD05553,CUST019,REST020,2023-07-16,16:48:00,Noodles,20.85,Not Delivered
ORD05554,CUST003,REST005,2023-07-16,17:26:00,Biryani,64.65,Delivered
ORD05555,CUST014,REST010,2023-07-16,17:32:00,Pasta,23.26,Not Delivered
ORD05556,CUST022,REST012,2023-07-16,17:38:00,Pasta,35.09,Not Delivered
ORD05557,CUST005,REST019,2023-07-16,19:24:00,Pasta,36.44,Not Delivered
ORD05558,CUST018,REST018,2023-07-16,20:21:00,Pasta,73.26,Not Delivered
ORD05559,CUST020,REST007,2023-07-16,20:46:00,Tacos,55.15,Delivered
ORD05560,CUST022,REST008,2023-07-16,20:47:00,Biryani,44.41,Delivered
ORD05561,CUST010,REST003,2023-07-16,20:49:00,Burger,14.46,Delivered
ORD05562,CUST013,REST022,2023-07-16,21:38:00,Tacos,87.03,Not Delivered
ORD05563,CUST023,REST017,2023-07-16,21:40:00,Burger,97.81,Delivered
ORD05564,CUST016,REST023,2023-07-16,21:58:00,Biryani,60.12,Delivered
ORD05565,CUST014,REST014,2023-07-16,22:34:00,Salad,28.55,Not Delivered
ORD05566,CUST010,REST012,2023-07-16,23:35:00,Biryani,40.55,Delivered
ORD05567,CUST022,REST014,2023-07-17,01:19:00,Noodles,69.66,Delivered
ORD05568,CUST003,REST004,2023-07-17,01:38:00,Biryani,93.74,Delivered
ORD05569,CUST011,REST008,2023-07-17,01:41:00,Salad,43.08,Not Delivered
